"","school_district","school_code","school_name","postal_code","school_category","type","city","short_postal_code","health_authority"
"2139",82,8296115,"St Anthony's","V8C1E6","Independent School","Standard school","KITIMAT","V8C","Northern"
"2140",82,8296162,"Veritas Catholic","V8G4G3","Independent School","Standard school","TERRACE","V8G","Northern"
"2141",82,8296183,"Centennial Christian School","V8G2V6","Independent School","Standard school","TERRACE","V8G","Northern"
"2142",82,8296731,"Mountain View Christian Academy","V8G0C6","Independent School","Standard school","TERRACE","V8G","Northern"
"2143",82,8297020,"Gitsegukla Elementary School","V0J2J3","Independent First Nations School","Standard school","GITSEGUKLA","V0J","Northern"
"2144",82,8297024,"'Na Aksa Gyilak'yoo School","V8G0C8","Independent First Nations School","Standard school","TERRACE","V8G","Northern"
"2145",82,8297051,"Kispiox Community School","V0J1Y4","Independent First Nations School","Standard school","KISPIOX","V0J","Northern"
"2146",82,8297485,"Witset Elementary & Secondary School","V0J2N1","Independent First Nations School","Standard school","SMITHERS","V0J","Northern"
"2147",82,8298009,"North Coast Distance Education","V8G3E9","Public School","District online learning school","TERRACE","V8G","Northern"
"2148",83,8321001,"Armstrong Elementary","V4Y0J3","Public School","Standard school","ARMSTRONG","V4Y","Interior"
"2149",83,8321004,"Pleasant Valley Secondary","V4Y0T6","Public School","Standard school","SPALLUMCHEEN","V4Y","Interior"
"2150",83,8321005,"Highland Park Elementary","V0E1B0","Public School","Standard school","ARMSTRONG","V0E","Interior"
"2151",83,8325027,"M.V. Beattie StrongStart Centre","V0E1V0","Early learning school","StrongStart center","ENDERBY","V0E","Interior"
"2152",83,8325077,"Parkview StrongStart Centre","V0E2V0","Early learning school","StrongStart center","SICAMOUS","V0E","Interior"
"2153",83,8325185,"South Broadview StrongStart Centre","V1E1J2","Early learning school","StrongStart center","SALMON ARM","V1E","Interior"
"2154",83,8325206,"DESC StrongStart Centre","V1E4H9","Early learning school","StrongStart center","SALMON ARM","V1E","Interior"
"2155",83,8325309,"Highland Park StrongStart Centre","V0E1B0","Early learning school","StrongStart center","ARMSTRONG","V0E","Interior"
"2156",83,8325445,"SD 83 StrongStart BC Outreach Program #1",NA,"Early learning school","StrongStart outreach",NA,NA,"Interior"
"2157",83,8383035,"Salmon Arm Secondary","V1E2Z5","Public School","Standard school","SALMON ARM","V1E","Interior"
"2158",83,8383036,"Len Wood Middle School","V4Y0H9","Public School","Standard school","ARMSTRONG","V4Y","Interior"
"2159",83,8383037,"Shuswap Middle School","V1E1J5","Public School","Standard school","SALMON ARM","V1E","Interior"
"2160",83,8383038,"Carlin Elementary Middle","V0E2X0","Public School","Standard school","TAPPEN","V0E","Interior"
"2161",83,8383039,"North Shuswap Elementary","V0E1M6","Public School","Standard school","CELISTA","V0E","Interior"
"2162",83,8383040,"Falkland Elementary Junior School","V0E1W0","Public School","Standard school","FALKLAND","V0E","Interior"
"2163",83,8383041,"Silver Creek Elementary Secondary","V1E3G3","Public School","Standard school","SALMON ARM","V1E","Interior"
"2164",83,8383042,"Ranchero Elementary Junior","V1E2P9","Public School","Standard school","SALMON ARM","V1E","Interior"
"2165",83,8383043,"J.L. Jackson Secondary","V1E2S5","Public School","Standard school","SALMON ARM","V1E","Interior"
"2166",83,8383044,"Eagle River Secondary","V0E2V0","Public School","Standard school","SICAMOUS","V0E","Interior"
"2167",83,8383045,"South Canoe","V1E1W5","Public School","Standard school","SALMON ARM","V1E","Interior"
"2168",83,8389002,"A.L. Fortune Secondary","V4Y4B2","Public School","Standard school","ENDERBY","V4Y","Interior"
"2169",83,8389009,"Grindrod Elementary","V0E1Y0","Public School","Standard school","GRINDROD","V0E","Interior"
"2170",83,8389017,"M.V. Beattie Elementary","V0E1V0","Public School","Standard school","ENDERBY","V0E","Interior"
"2171",83,8389021,"North Canoe Elementary","V0E1K0","Public School","Standard school","CANOE","V0E","Interior"
"2172",83,8389022,"Salmon Arm West Elementary","V1E3B5","Public School","Standard school","SALMON ARM","V1E","Interior"
"2173",83,8389023,"South Broadview Elementary","V1E1J2","Public School","Standard school","SALMON ARM","V1E","Interior"
"2174",83,8389028,"Bastion Elementary","V1E2V5","Public School","Standard school","SALMON ARM","V1E","Interior"
"2175",83,8389029,"Sorrento Elementary","V0E2W0","Public School","Standard school","SORRENTO","V0E","Interior"
"2176",83,8389032,"Parkview Elementary School","V0E2V0","Public School","Standard school","SICAMOUS","V0E","Interior"
"2177",83,8389033,"Hillcrest Elementary","V1E2J4","Public School","Standard school","SALMON ARM","V1E","Interior"
"2178",83,8396116,"North Okanagan Junior Academy","V0E1B5","Independent School","Standard school","ARMSTRONG","V0E","Interior"
"2179",83,8396240,"King's Christian School","V1E1J2","Independent School","Standard school","SALMON ARM","V1E","Interior"
"2180",83,8396329,"Shuswap SDA","V1E2A9","Independent School","Standard school","SALMON ARM","V1E","Interior"
"2181",83,8396713,"Anchor Academy (DL)","V1E2P7","Independent School","Provincial online learning school","SALMON ARM","V1E","Interior"
"2182",83,8396714,"Christian Homelearners eStreams","V2N6K5","Independent School","Provincial online learning school","GRINDROD","V2N","Interior"
"2183",83,8396846,"Mountain View Christian","V0E1V3","Independent School","Standard school","ENDERBY","V0E","Interior"
"2184",83,8399072,"Salmon Arm Storefront","V1E4N2","Public School","Alternate programs school","SALMON ARM","V1E","Interior"
"2185",83,8399132,"Educational Outreach Program","V1E4H9","Public School","District online learning school","SALMON ARM","V1E","Interior"
"2186",84,8425078,"Ray Watkins StrongStart Centre","V0P1G0","Early learning school","StrongStart center","GOLD RIVER","V0P","Vancouver Island"
"2187",84,8425079,"Zeballos StrongStart Centre","V0P2A0","Early learning school","StrongStart center","ZEBALLOS","V0P","Vancouver Island"
"2188",84,8484000,"Continuing Ed SD 84","V0P1G0","Public School","Continuing education school","GOLD RIVER","V0P","Vancouver Island"
"2189",84,8484011,"Ray Watkins Elementary","V0P1G0","Public School","Standard school","GOLD RIVER","V0P","Vancouver Island"
"2190",84,8484012,"Gold River Secondary","V0P1G0","Public School","Standard school","GOLD RIVER","V0P","Vancouver Island"
"2191",84,8484022,"Captain Meares Elem-Secondary","V0P1X0","Public School","Standard school","TAHSIS","V0P","Vancouver Island"
"2192",84,8484031,"Zeballos Elem-Secondary","V0P2A0","Public School","Standard school","ZEBALLOS","V0P","Vancouver Island"
"2193",84,8484041,"Kyuquot Elementary Secondary","V0P1J0","Public School","Standard school","KYUQUOT","V0P","Vancouver Island"
"2194",85,8525080,"Robert Scott StrongStart Centre","V0N2P0","Early learning school","StrongStart center","PORT HARDY","V0N","Vancouver Island"
"2195",85,8525081,"Cheslakees StrongStart Centre","V0N2R0","Early learning school","StrongStart center","PORT MCNEILL","V0N","Vancouver Island"
"2196",85,8525191,"SD 85 StrongStart BC Outreach Program #1","V0N2N0","Early learning school","StrongStart outreach","PORT ALICE","V0N","Vancouver Island"
"2197",85,8585001,"A J Elliott Elementary","V0N3E0","Public School","Standard school","SOINTULA","V0N","Vancouver Island"
"2198",85,8585008,"Alert Bay Elementary","V0N1A0","Public School","Standard school","ALERT BAY","V0N","Vancouver Island"
"2199",85,8585017,"Fort Rupert Elementary","V0N2P0","Public School","Standard school","PORT HARDY","V0N","Vancouver Island"
"2200",85,8585018,"North Island Secondary","V0N2R0","Public School","Standard school","PORT MCNEILL","V0N","Vancouver Island"
"2201",85,8585020,"Sea View Elementary School","V0N2N0","Public School","Standard school","PORT ALICE","V0N","Vancouver Island"
"2202",85,8585023,"Eagle View Elementary","V0N2P0","Public School","Standard school","PORT HARDY","V0N","Vancouver Island"
"2203",85,8585026,"Port Hardy Secondary","V0N2P0","Public School","Standard school","PORT HARDY","V0N","Vancouver Island"
"2204",85,8585028,"Sunset Elementary","V0N2R0","Public School","Standard school","PORT MCNEILL","V0N","Vancouver Island"
"2205",85,8585029,"Cheslakees Elementary","V0N2R0","Public School","Standard school","PORT MCNEILL","V0N","Vancouver Island"
"2206",85,8596190,"Avalon Adventist Christian Academy","V0N2P0","Independent School","Standard school","PORT HARDY","V0N","Vancouver Island"
"2207",85,8597094,"T'lisa̱lagi'lakw School","V0N1A0","Independent First Nations School","Standard school","ALERT BAY","V0N","Vancouver Island"
"2208",85,8597142,"Gwa'sala-'Nakwaxda'xw School","V0N2P0","Independent First Nations School","Standard school","PORT HARDY","V0N","Vancouver Island"
"2209",85,8599099,"Eke Me-Xi School","V0N2P0","Public School","Alternate programs school","PORT HARDY","V0N","Vancouver Island"
"2210",87,8725082,"SD 87 StrongStart BC Outreach Program","V0C1L0","Early learning school","StrongStart outreach","DEASE LAKE","V0C","Northern"
"2211",87,8787002,"Denetia Elementary","V0C1W0","Public School","Standard school","LOWER POST","V0C","Northern"
"2212",87,8787003,"Tahltan School","V0J2W0","Public School","Standard school","TELEGRAPH CREEK","V0J","Northern"
"2213",87,8787010,"Atlin School","V0W1A0","Public School","Standard school","ATLIN","V0W","Northern"
"2214",87,8787011,"Dease Lake School","V0C1L0","Public School","Standard school","DEASE LAKE","V0C","Northern"
"2215",87,8797074,"Aatse Davie School","V0J3B0","Independent First Nations School","Standard school","FORT WARE","V0J","Northern"
"2216",87,8797088,"Klappan Independent School","V0J1K0","Independent First Nations School","Standard school","ISKUT","V0J","Northern"
"2217",91,9125083,"Mouse Mountain StrongStart Centre","V0J1S0","Early learning school","StrongStart center","Fraser Lake","V0J","Northern"
"2218",91,9125084,"William Konkin StrongStart Centre","V0J1E0","Early learning school","StrongStart center","Burns Lake","V0J","Northern"
"2219",91,9125186,"David Hoy StrongStart Centre","V0J1P0","Early learning school","StrongStart center","Fort St. James","V0J","Northern"
"2220",91,9125192,"Mapes StrongStart BC Centre","V0J3A1","Early learning school","StrongStart center","Vanderhoof","V0J","Northern"
"2221",91,9125310,"W.L. McLeod StrongStart Centre","V0J3A0","Early learning school","StrongStart center","Vanderhoof","V0J","Northern"
"2222",91,9155004,"Francois Lake Elementary","V0J1E2","Public School","Standard school","BURNS LAKE","V0J","Northern"
"2223",91,9155005,"Grassy Plains School","V0J1E4","Public School","Standard school","BURNS LAKE","V0J","Northern"
"2224",91,9155015,"Babine Elem-Secondary","V0J1W0","Public School","Standard school","GRANISLE","V0J","Northern"
"2225",91,9155017,"William Konkin Elementary","V0J1E0","Public School","Standard school","Burns Lake","V0J","Northern"
"2226",91,9156001,"Mapes Elementary","V0J3A1","Public School","Standard school","VANDERHOOF","V0J","Northern"
"2227",91,9156002,"Fraser Lake Elem-Secondary","V0J1S0","Public School","Standard school","Fraser Lake","V0J","Northern"
"2228",91,9156003,"W L McLeod Elementary","V0J3A0","Public School","Standard school","Vanderhoof","V0J","Northern"
"2229",91,9156007,"Fort St. James Secondary","V0J1P0","Public School","Standard school","Fort St. James","V0J","Northern"
"2230",91,9156010,"Sinkut View Elementary","V0J3A2","Public School","Standard school","VANDERHOOF","V0J","Northern"
"2231",91,9156013,"Evelyn Dickson Elementary","V0J3A0","Public School","Standard school","Vanderhoof","V0J","Northern"
"2232",91,9156015,"David Hoy Elementary","V0J1P0","Public School","Standard school","Fort St. James","V0J","Northern"
"2233",91,9156019,"Mouse Mountain Elementary","V0J1S0","Public School","Standard school","Fraser Lake","V0J","Northern"
"2234",91,9191000,"Continuing Ed SD 91","V0J3A0","Public School","Continuing education school","VANDERHOOF","V0J","Northern"
"2235",91,9191022,"Decker Lake Elementary","V0J1E1","Public School","Standard school","BURNS LAKE","V0J","Northern"
"2236",91,9191023,"Lakes District Secondary","V0J1E0","Public School","Standard school","Burns Lake","V0J","Northern"
"2237",91,9191024,"Nechako Valley Secondary","V0J3A0","Public School","Standard school","VANDERHOOF","V0J","Northern"
"2238",91,9196232,"Northside Christian School","V0J3A2","Independent School","Standard school","VANDERHOOF","V0J","Northern"
"2239",91,9196759,"Woodland Centre School","V0J3A1","Independent School","Standard school","VANDERHOOF","V0J","Northern"
"2240",91,9197495,"Nak'albun Elementary School","V0J1P0","Independent First Nations School","Standard school","FORT ST JAMES","V0J","Northern"
"2241",91,9199085,"EBUS Academy","V0J3A2","Public School","Provincial online learning school","VANDERHOOF","V0J","Northern"
"2242",91,9199187,"Fort St James Alternate Secondary","V0J1P0","Public School","Alternate programs school","FORT ST JAMES","V0J","Northern"
"2243",91,9199207,"Valhalla High","V0J3A0","Public School","Alternate programs school","VANDERHOOF","V0J","Northern"
"2244",91,9199209,"Lakes Learning Centre","V0J1E0","Public School","Alternate programs school","BURNS LAKE","V0J","Northern"
"2245",92,9225446,"SD 92 StrongStart BC Outreach Program #1","V0J1A0","Early learning school","StrongStart outreach","AIYANSH","V0J","Northern"
"2246",92,9292007,"Nisga'a Elementary Secondary","V0J1A0","Public School","Standard school","NEW AIYANSH","V0J","Northern"
"2247",92,9292008,"Nathan Barton Elementary","V0V1B0","Public School","Standard school","KINCOLITH","V0V","Northern"
"2248",92,9292009,"Alvin A McKay Elementary","V0J1X0","Public School","Standard school","GREENVILLE","V0J","Northern"
"2249",92,9292010,"Gitwinksihlkw Elementary","V0J3T0","Public School","Standard school","GITWINKSIHLKWKW","V0J","Northern"
"2250",93,9307013,"Secondaire de Nelson","V1L3W2","Public School","Standard school","NELSON","V1L","Interior"
"2251",93,9311004,"des Sept-sommets","V0G1Y0","Public School","Standard school","ROSSLAND","V0G","Interior"
"2252",93,9315013,"Entre-lacs","V2A3Z1","Public School","Standard school","PENTICTON","V2A","Interior"
"2253",93,9319003,"Secondaire de Revelstoke","V0E2S0","Public School","Standard school","REVELSTOKE","V0E","Interior"
"2254",93,9323027,"de l'Anse-au-sable","V1W1A3","Public School","Standard school","KELOWNA","V1W","Interior"
"2255",93,9324064,"Collines-d'or","V2B8G1","Public School","Standard school","KAMLOOPS","V2B","Interior"
"2256",93,9325085,"Franc depart Pionniers StrongStart","V3B4A8","Early learning school","StrongStart center","PORT COQUITLAM","V3B","Fraser"
"2257",93,9325187,"Franc depart Anne-Hebert StrongStart","V5S2Y5","Early learning school","StrongStart center","VANCOUVER","V5S","Vancouver Coastal"
"2258",93,9325308,"SD 93 StrongStart BC Outreach Program #1","V6V2J8","Early learning school","StrongStart outreach","Richmond","V6V","Vancouver Coastal"
"2259",93,9325312,"SD 93 StrongStart BC Outreach Program #2","V6V2J8","Early learning school","StrongStart outreach","Richmond","V6V","Vancouver Coastal"
"2260",93,9325449,"Franc depart Voyageurs StrongStart","V1M2X9","Early learning school","StrongStart center","LANGLEY","V1M","Fraser"
"2261",93,9325450,"Franc depart la Grande-ourse StrongStart","V2V4G4","Early learning school","StrongStart center","MISSION","V2V","Fraser"
