"","school_district","school_code","school_name","postal_code","school_category","type","city","grade_10_enrollment","grade_11_enrollment","grade_12_enrollment","short_postal_code","district_name","health_authority"
"1972",73,7324058,"David Thompson Elementary","V2B7W3","Public School","Standard school","KAMLOOPS","N","N","N","V2B","Kamloops-Thompson","Interior"
"1973",73,7324063,"Westmount Elementary","V2B7Z8","Public School","Standard school","KAMLOOPS","N","N","N","V2B","Kamloops-Thompson","Interior"
"1974",73,7324064,"South Sa-Hali Elementary","V2E1E9","Public School","Standard school","KAMLOOPS","N","N","N","V2E","Kamloops-Thompson","Interior"
"1975",73,7324067,"Pinantan Elementary","V0E3E1","Public School","Standard school","PINANTAN LAKE","N","N","N","V0E","Kamloops-Thompson","Interior"
"1976",73,7324068,"Summit Elementary","V2E1Y3","Public School","Standard school","KAMLOOPS","N","N","N","V2E","Kamloops-Thompson","Interior"
"1977",73,7324071,"Aberdeen Elementary","V1S1L9","Public School","Standard school","KAMLOOPS","N","N","N","V1S","Kamloops-Thompson","Interior"
"1978",73,7324072,"Dufferin Elementary","V2E2E2","Public School","Standard school","KAMLOOPS","N","N","N","V2E","Kamloops-Thompson","Interior"
"1979",73,7324077,"Juniper Ridge Elementary","V2E2E9","Public School","Standard school","KAMLOOPS","N","N","N","V2E","Kamloops-Thompson","Interior"
"1980",73,7324078,"McGowan Park Elementary","V2E2S2","Public School","Standard school","KAMLOOPS","N","N","N","V2E","Kamloops-Thompson","Interior"
"1981",73,7325015,"Arthur Hatton StrongStart Centre","V2B1L4","Early learning school","StrongStart center","KAMLOOPS","N","N","N","V2B","Kamloops-Thompson","Interior"
"1982",73,7325175,"Raft River StrongStart Centre","V0E1N1","Early learning school","StrongStart center","CLEARWATER","N","N","N","V0E","Kamloops-Thompson","Interior"
"1983",73,7325176,"Barriere StrongStart Centre","V0E1E0","Early learning school","StrongStart center","BARRIERE","N","N","N","V0E","Kamloops-Thompson","Interior"
"1984",73,7325177,"Marion Schilling StrongStart Centre","V2C4P6","Early learning school","StrongStart center","KAMLOOPS","N","N","N","V2C","Kamloops-Thompson","Interior"
"1985",73,7325301,"Haldane StrongStart Centre","V0E1M0","Early learning school","StrongStart center","CHASE","N","N","N","V0E","Kamloops-Thompson","Interior"
"1986",73,7325302,"Beattie StrongStart Centre","V2C1M3","Early learning school","StrongStart center","KAMLOOPS","N","N","N","V2C","Kamloops-Thompson","Interior"
"1987",73,7325427,"AE Perry StrongStart Centre","V2B1W9","Early learning school","StrongStart center","KAMLOOPS","N","N","N","V2B","Kamloops-Thompson","Interior"
"1988",73,7325460,"Arthur Hatton Just B4 Program","V2B1L4","Early learning school","StrongStart center","KAMLOOPS","N","N","N","V2B","Kamloops-Thompson","Interior"
"1989",73,7326002,"Blue River School","V0E1J0","Public School","Standard school","BLUE RIVER","N","N","N","V0E","Kamloops-Thompson","Interior"
"1990",73,7326005,"Clearwater Secondary","V0E1N1","Public School","Standard school","CLEARWATER","Y","Y","Y","V0E","Kamloops-Thompson","Interior"
"1991",73,7326011,"Vavenby Elementary","V0E3A0","Public School","Standard school","VAVENBY","N","N","N","V0E","Kamloops-Thompson","Interior"
"1992",73,7326012,"Raft River Elementary","V0E1N1","Public School","Standard school","CLEARWATER","N","N","N","V0E","Kamloops-Thompson","Interior"
"1993",73,7373000,"Continuing Ed SD 73","V2B5G2","Public School","Continuing education school","KAMLOOPS","N","N","Y","V2B","Kamloops-Thompson","Interior"
"1994",73,7373079,"Pacific Way Elementary","V1S1Z3","Public School","Standard school","KAMLOOPS","N","N","N","V1S","Kamloops-Thompson","Interior"
"1995",73,7373080,"Logan Lake Elementary Secondary","V0K1W0","Public School","Standard school","LOGAN LAKE","Y","Y","Y","V0K","Kamloops-Thompson","Interior"
"1996",73,7373081,"Brocklehurst Secondary School","V2B5P5","Public School","Standard school","KAMLOOPS","Y","Y","Y","V2B","Kamloops-Thompson","Interior"
"1997",73,7373083,"Chase Elementary-Secondary","V0E1M0","Public School","Standard school","CHASE","Y","Y","Y","V0E","Kamloops-Thompson","Interior"
"1998",73,7373084,"Barriere Elementary-Secondary","V0E1E0","Public School","Standard school","BARRIERE","Y","Y","Y","V0E","Kamloops-Thompson","Interior"
"1999",73,7373085,"Sun Peaks School","V2B1B9","Public School","Standard school","Kamloops","N","N","N","V2B","Kamloops-Thompson","Interior"
"2000",73,7396094,"Our Lady of Perpetual Help","V2B4B9","Independent School","Standard school","KAMLOOPS","N","N","N","V2B","Kamloops-Thompson","Interior"
"2001",73,7396194,"St. Ann's Academy","V2C2S7","Independent School","Standard school","KAMLOOPS","Y","Y","Y","V2C","Kamloops-Thompson","Interior"
"2002",73,7396280,"Kamloops Christian School","V2B3X2","Independent School","Standard school","KAMLOOPS","Y","Y","Y","V2B","Kamloops-Thompson","Interior"
"2003",73,7396838,"Ascend Online Distributed Learning Prg.","V2C2S7","Independent School","Provincial online learning school","KAMLOOPS","Y","Y","Y","V2C","Kamloops-Thompson","Interior"
"2004",73,7396939,"First Baptist Classical Academy of Kamloops","V2C2T5","Independent School","Standard school","KAMLOOPS","Y","N","N","V2C","Kamloops-Thompson","Interior"
"2005",73,7397036,"Sk'elep School of Excellence","V2H1H1","Independent First Nations School","Standard school","KAMLOOPS","N","N","N","V2H","Kamloops-Thompson","Interior"
"2006",73,7399042,"Twin Rivers Education Centre","V2B5G2","Public School","Alternate programs school","KAMLOOPS","Y","Y","Y","V2B","Kamloops-Thompson","Interior"
"2007",73,7399103,"@KOOL","V2E1X9","Public School","Provincial online learning school","KAMLOOPS","Y","Y","Y","V2E","Kamloops-Thompson","Interior"
"2008",74,7425071,"Cayoosh StrongStart Centre","V0K1V0","Early learning school","StrongStart center","LILLOOET","N","N","N","V0K","Gold Trail","Interior"
"2009",74,7425178,"Clinton StrongStart Centre","V0K1K0","Early learning school","StrongStart center","CLINTON","N","N","N","V0K","Gold Trail","Interior"
"2010",74,7425444,"Desert Sands StrongStart Centre","V0K1A0","Early learning school","StrongStart center","ASHCROFT","N","N","N","V0K","Gold Trail","Interior"
"2011",74,7429007,"Gold Bridge Community","V0K1Z0","Public School","Standard school","LILLOOET","N","N","N","V0K","Gold Trail","Interior"
"2012",74,7429012,"Cayoosh Elementary","V0K1V0","Public School","Standard school","LILLOOET","N","N","N","V0K","Gold Trail","Interior"
"2013",74,7429014,"George M Murray Elementary","V0K1V0","Public School","Standard school","LILLOOET","N","N","N","V0K","Gold Trail","Interior"
"2014",74,7429015,"Lillooet Secondary","V0K1V0","Public School","Standard school","LILLOOET","Y","Y","Y","V0K","Gold Trail","Interior"
"2015",74,7430009,"Cache Creek Elementary","V0K1H0","Public School","Standard school","CACHE CREEK","N","N","N","V0K","Gold Trail","Interior"
"2016",74,7474018,"David Stoddart School","V0K1K0","Public School","Standard school","CLINTON","Y","Y","Y","V0K","Gold Trail","Interior"
"2017",74,7474019,"Desert Sands Community School","V0K1A0","Public School","Standard school","ASHCROFT","Y","Y","Y","V0K","Gold Trail","Interior"
"2018",74,7474020,"Kumsheen ShchEma-meet","V0K1Z0","Public School","Standard school","LYTTON","Y","Y","Y","V0K","Gold Trail","Interior"
"2019",74,7496333,"Fountainview Academy","V0K1V0","Independent School","Standard school","LILLOOET","Y","Y","Y","V0K","Gold Trail","Interior"
"2020",74,7497493,"Stein Valley Nlakapamux School","V0K1Z0","Independent First Nations School","Standard school","LYTTON","Y","Y","Y","V0K","Gold Trail","Interior"
"2021",75,7525016,"West Heights StrongStart Centre","V2V2G6","Early learning school","StrongStart center","MISSION","N","N","N","V2V","Mission","Fraser"
"2022",75,7525179,"Mission Central StrongStart Centre","V2V6L4","Early learning school","StrongStart center","MISSION","N","N","N","V2V","Mission","Fraser"
"2023",75,7525180,"Cherry Hill StrongStart Centre","V2V2S5","Early learning school","StrongStart center","MISSION","N","N","N","V2V","Mission","Fraser"
"2024",75,7525202,"SD 75 StrongStart BC Outreach Program #1",NA,"Early learning school","StrongStart outreach",NA,"N","N","N",NA,"Mission","Fraser"
"2025",75,7525304,"Windebank StrongStart Centre","V2V6Z2","Early learning school","StrongStart center","MISSION","N","N","N","V2V","Mission","Fraser"
"2026",75,7575000,"Continuing Ed SD 75","V2V6Y4","Public School","Continuing education school","MISSION","N","N","Y","V2V","Mission","Fraser"
"2027",75,7575001,"Hatzic Elementary","V2V5V6","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2028",75,7575006,"Dewdney Elementary","V0M1H0","Public School","Standard school","DEWDNEY","N","N","N","V0M","Mission","Fraser"
"2029",75,7575007,"Mission Central Elementary","V2V6L4","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2030",75,7575014,"Mission Senior Secondary","V2V2C5","Public School","Standard school","MISSION","Y","Y","Y","V2V","Mission","Fraser"
"2031",75,7575015,"Edwin S Richards Elementary","V2V2V5","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2032",75,7575018,"West Heights Elementary","V2V2G6","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2033",75,7575019,"Silverdale Elementary","V4S1H6","Public School","Standard school","MISSION","N","N","N","V4S","Mission","Fraser"
"2034",75,7575020,"Windebank Elementary","V2V6Z2","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2035",75,7575023,"Cherry Hill Elementary","V2V2S5","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2036",75,7575027,"Hillside Traditional Academy","V2V5Z3","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2037",75,7575028,"Albert McMahon Elementary","V2V2V1","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2038",75,7575029,"Christine Morrison Elementary","V2V2L8","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2039",75,7575030,"Stave Falls Elementary","V4S1C2","Public School","Standard school","MISSION","N","N","N","V4S","Mission","Fraser"
"2040",75,7575032,"Deroche Elementary","V0M1G0","Public School","Standard school","DEROCHE","N","N","N","V0M","Mission","Fraser"
"2041",75,7575035,"Hatzic Middle School","V2V6S1","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2042",75,7575036,"Ecole Heritage Park Middle School","V2V7B1","Public School","Standard school","MISSION","N","N","N","V2V","Mission","Fraser"
"2043",75,7596034,"Seminary of Christ the King","V2V6Y5","Independent School","Standard school","MISSION","Y","Y","Y","V2V","Mission","Fraser"
"2044",75,7596460,"Valley Christian School","V4S1A3","Independent School","Standard school","MISSION","N","N","N","V4S","Mission","Fraser"
"2045",75,7596839,"Valley Christian Online School","V4S1A3","Independent School","Provincial online learning school","MISSION","N","N","N","V4S","Mission","Fraser"
"2046",75,7599133,"Mission Online School","V2V2C5","Public School","District online learning school","MISSION","Y","Y","Y","V2V","Mission","Fraser"
"2047",75,7599287,"Fraserview Learning Centre","V2V2B5","Public School","Alternate programs school","MISSION","Y","Y","Y","V2V","Mission","Fraser"
"2048",78,7825072,"Coquihalla StrongStart Centre","V0X1L0","Early learning school","StrongStart center","HOPE","N","N","N","V0X","Fraser-Cascade","Fraser"
"2049",78,7825073,"Boston Bar StrongStart Centre","V0K1C0","Early learning school","StrongStart center","BOSTON BAR","N","N","N","V0K","Fraser-Cascade","Fraser"
"2050",78,7825181,"Kent StrongStart Centre","V0M1A0","Early learning school","StrongStart center","AGASSIZ","N","N","N","V0M","Fraser-Cascade","Fraser"
"2051",78,7832003,"Hope Secondary","V0X1L0","Public School","Standard school","HOPE","Y","Y","Y","V0X","Fraser-Cascade","Fraser"
"2052",78,7832004,"Boston Bar Elem-Secondary","V0K1C0","Public School","Standard school","BOSTON BAR","Y","Y","Y","V0K","Fraser-Cascade","Fraser"
"2053",78,7832006,"Coquihalla Elementary","V0X1L0","Public School","Standard school","HOPE","N","N","N","V0X","Fraser-Cascade","Fraser"
"2054",78,7876002,"Harrison Hot Springs Elementary","V0M1K0","Public School","Standard school","HARRISON HOT SPRINGS","N","N","N","V0M","Fraser-Cascade","Fraser"
"2055",78,7876003,"Agassiz Elem-Secondary","V0M1A0","Public School","Standard school","AGASSIZ","Y","Y","Y","V0M","Fraser-Cascade","Fraser"
"2056",78,7876007,"Kent Elementary","V0M1A0","Public School","Standard school","AGASSIZ","N","N","N","V0M","Fraser-Cascade","Fraser"
"2057",78,7878000,"Fraser Cascade Continuing Education","V0X1L1","Public School","Continuing education school","HOPE","N","Y","Y","V0X","Fraser-Cascade","Fraser"
"2058",78,7878012,"Silver Creek Elementary","V0X1L0","Public School","Standard school","HOPE","N","N","N","V0X","Fraser-Cascade","Fraser"
"2059",78,7878013,"Q'aLaTKu7em School","V0N2K0","Public School","Standard school","MOUNT CURRIE","N","Y","Y","V0N","Fraser-Cascade","Fraser"
"2060",78,7896105,"Agassiz Christian School","V0M1A2","Independent School","Standard school","AGASSIZ","N","N","N","V0M","Fraser-Cascade","Fraser"
"2061",78,7899053,"Two Rivers Education Centre","V0X1L0","Public School","Alternate programs school","HOPE","Y","Y","Y","V0X","Fraser-Cascade","Fraser"
"2062",78,7899166,"Fraser-Cascade Open Learning","V0X1L0","Public School","District online learning school","HOPE","Y","Y","Y","V0X","Fraser-Cascade","Fraser"
"2063",78,7899183,"Agassiz Centre for Education","V0M1A0","Public School","Alternate programs school","AGASSIZ","Y","Y","Y","V0M","Fraser-Cascade","Fraser"
"2064",79,7925026,"Drinkwater StrongStart Centre","V9L4E1","Early learning school","StrongStart center","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2065",79,7925074,"Alexander StrongStart Centre","V9L3A3","Early learning school","StrongStart center","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2066",79,7925182,"Wendy's House StrongStart Centre","V9L3A5","Early learning school","StrongStart center","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2067",79,7925205,"Chemainus StrongStart Centre","V0R1K2","Early learning school","StrongStart center","CHEMAINUS","N","N","N","V0R","Cowichan Valley","Vancouver Island"
"2068",79,7925305,"George Bonner StrongStart Centre","V8H1G9","Early learning school","StrongStart center","MILL BAY","N","N","N","V8H","Cowichan Valley","Vancouver Island"
"2069",79,7925306,"SD 79 StrongStart BC Outreach Program #1",NA,"Early learning school","StrongStart outreach",NA,"N","N","N",NA,"Cowichan Valley","Vancouver Island"
"2070",79,7965006,"Crofton Elementary Community School","V0R1R0","Public School","Standard school","CROFTON","N","N","N","V0R","Cowichan Valley","Vancouver Island"
"2071",79,7965007,"Bench Elementary","V0R1N2","Public School","Standard school","COWICHAN BAY","N","N","N","V0R","Cowichan Valley","Vancouver Island"
"2072",79,7965009,"Cowichan Secondary","V9L2X2","Public School","Standard school","DUNCAN","Y","Y","Y","V9L","Cowichan Valley","Vancouver Island"
"2073",79,7965014,"Alexander Elementary","V9L3A3","Public School","Standard school","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2074",79,7965016,"Tansor Elementary","V9L4A4","Public School","Standard school","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2075",79,7965023,"Khowhemun Elementary","V9L1C5","Public School","Standard school","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2076",79,7965024,"Drinkwater Elementary","V9L4E1","Public School","Standard school","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2077",79,7965025,"Alex Aitken","V9L4L2","Public School","Standard school","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2078",79,7965032,"Thetis Island Elementary","V0R2Y0","Public School","Standard school","CHEMAINUS","N","N","N","V0R","Cowichan Valley","Vancouver Island"
"2079",79,7965037,"Discovery Elementary","V0R2W1","Public School","Standard school","SHAWNIGAN LAKE","N","N","N","V0R","Cowichan Valley","Vancouver Island"
"2080",79,7965039,"Frances Kelsey Secondary","V8H1G3","Public School","Standard school","MILL BAY","Y","Y","Y","V8H","Cowichan Valley","Vancouver Island"
"2081",79,7966012,"Palsson Elementary","V0R2G0","Public School","Standard school","LAKE COWICHAN","N","N","N","V0R","Cowichan Valley","Vancouver Island"
"2082",79,7979000,"Adult Learning Centre","V9L2E6","Public School","Continuing education school","DUNCAN","N","N","Y","V9L","Cowichan Valley","Vancouver Island"
"2083",79,7979040,"Maple Bay Elementary","V9L5R4","Public School","Standard school","DUNCAN","N","N","N","V9L","Cowichan Valley","Vancouver Island"
"2084",79,7979041,"Chemainus Elementary Community School","V0R1K2","Public School","Standard school","CHEMAINUS","N","N","N","V0R","Cowichan Valley","Vancouver Island"
